n,t_s,x,y
69,0.06899996632801643,391.0,-622.36499
70,0.06999996584001666,557.0,-563.396728
71,0.07099996535201691,711.0,-499.676879
72,0.07199996486401715,868.0,-431.293029
73,0.07299996437601738,1017.0,-358.878387
74,0.07399996388801762,1150.0,-283.434478
75,0.07499996340001785,1274.0,-205.562759
76,0.0759999629120181,1390.0,-125.784622
77,0.07699996242401834,1488.0,-45.095386
78,0.07799996193601857,1581.0,36.209381
79,0.07899996144801881,1654.0,117.098915
80,0.07999996096001905,1713.0,196.893966
81,0.0809999604720193,1757.0,274.899261
82,0.08199995998401953,1788.0,350.55429
83,0.08299995949601977,1807.0,423.376586
84,0.08399995900802,1806.0,492.507751
85,0.08499995852002024,1776.0,556.682373
86,0.08599995803202048,1741.0,615.898254
87,0.08699995754402072,1695.0,669.853332
88,0.08799995705602096,1633.0,718.010681
89,0.08899995656802119,1555.0,759.860168
90,0.08999995608002143,1457.0,794.717163
91,0.09099995559202168,1356.0,822.781311
92,0.09199995510402191,1230.0,843.142272
93,0.09299995461602215,1104.0,856.18518
94,0.09399995412802238,964.0,861.575927
95,0.09499995364002262,819.0,859.447143
96,0.09599995315202287,649.0,848.924804
97,0.0969999526640231,497.0,831.328552
98,0.09799995217602334,336.0,806.562133
99,0.09899995168802357,163.0,774.384033
100,0.0999999512000238,1.0,735.714843
101,0.10099995071202406,-164.0,690.729125
102,0.10199995022402429,-337.0,639.342651
103,0.10299994973602453,-498.0,582.475524
104,0.10399994924802476,-662.0,520.25177
105,0.104999948760025,-820.0,453.239196
106,0.10599994827202525,-963.0,382.427246
107,0.10699994778402548,-1102.0,308.205871
108,0.10799994729602572,-1231.0,231.245574
109,0.10899994680802595,-1354.0,151.983291
110,0.10999994632002619,-1457.0,71.534126
111,0.11099994583202644,-1556.0,-9.842584
112,0.11199994534402667,-1632.0,-90.950454
113,0.11299994485602691,-1694.0,-171.102935
114,0.11399994436802714,-1744.0,-249.747787
115,0.11499994388002738,-1775.0,-326.010406
116,0.11599994339202763,-1805.0,-399.959899
117,0.11699994290402786,-1806.0,-470.261901
118,0.1179999424160281,-1789.0,-536.198791
119,0.11899994192802833,-1757.0,-597.23883
120,0.11999994144002858,-1712.0,-652.976867
121,0.12099994095202882,-1654.0,-703.028015
122,0.12199994046402905,-1582.0,-746.976623
123,0.12299993997602929,-1488.0,-784.02777
124,0.12399993948802952,-1389.0,-814.276367
125,0.12499993900002977,-1258.0,-836.462524
126,0.12599993851203,-1147.0,-851.989379
127,0.12699993802403023,-1007.0,-859.739929
128,0.12799993753603048,-868.0,-860.152954
129,0.12899993704803073,-711.0,-852.695312
130,0.12999993656003095,-558.0,-837.960571
131,0.1309999360720312,-389.0,-815.512512
132,0.13199993558403142,-218.0,-785.636901
133,0.13299993509603167,-55.0,-749.105041
134,0.13399993460803192,109.0,-706.199768
135,0.13499993412003214,283.0,-656.739807
136,0.1359999336320324,443.0,-601.752807
137,0.1369999331440326,608.0,-541.265136
138,0.13799993265603286,767.0,-475.851867
139,0.1389999321680331,917.0,-406.209289
140,0.13999993168003333,1063.0,-332.74884
141,0.14099993119203358,1189.0,-256.661407
142,0.14199993070403383,1318.0,-177.928344
143,0.14299993021603405,1425.0,-97.781929
144,0.1439999297280343,1518.0,-16.992828
145,0.14499992924003452,1607.0,64.206809
146,0.14599992875203477,1676.0,144.796478
147,0.14699992826403502,1729.0,224.006652
148,0.14799992777603524,1768.0,301.206329
149,0.1489999272880355,1802.0,376.246002
150,0.1499999268000357,1810.0,447.933715
151,0.15099992631203596,1801.0,515.587036
152,0.1519999258240362,1768.0,578.207702
153,0.15299992533603643,1731.0,635.84729
154,0.15399992484803668,1676.0,687.854919
155,0.1549999243600369,1604.0,733.66217
156,0.15599992387203715,1519.0,772.929077
157,0.1569999233840374,1425.0,805.532653
158,0.15799992289603762,1318.0,831.156005
159,0.15899992240803787,1189.0,849.048217
160,0.1599999219200381,1059.0,859.545837
161,0.16099992143203834,916.0,862.36853
162,0.1619999209440386,766.0,857.550109
163,0.1629999204560388,608.0,845.072631
164,0.16399991996803906,442.0,824.919006
165,0.16499991948003928,282.0,797.773071
166,0.16599991899203953,107.0,763.234436
167,0.16699991850403978,-55.0,722.322692
168,0.16799991801604,-218.0,675.306579
169,0.16899991752804025,-392.0,621.941223
170,0.16999991704004047,-558.0,562.944152
171,0.17099991655204072,-712.0,499.19696
172,0.17199991606404097,-868.0,430.837097
173,0.1729999155760412,-1008.0,358.895233
174,0.17399991508804144,-1147.0,283.600463
175,0.17499991460004166,-1274.0,205.720443
176,0.1759999141120419,-1389.0,125.98442
177,0.17699991362404216,-1488.0,45.285202
178,0.17799991313604238,-1582.0,-36.079055
179,0.17899991264804263,-1655.0,-117.0251
180,0.17999991216004285,-1712.0,-196.773849
181,0.1809999116720431,-1756.0,-274.735168
182,0.18199991118404335,-1789.0,-350.448425
183,0.18299991069604357,-1805.0,-423.175994
184,0.18399991020804382,-1806.0,-492.317199
185,0.18499990972004404,-1776.0,-556.501342
186,0.1859999092320443,-1743.0,-615.826293
187,0.18699990874404454,-1694.0,-669.734985
188,0.18799990825604476,-1631.0,-717.798217
189,0.188999907768045,-1555.0,-759.658325
190,0.18999990728004523,-1458.0,-794.575439
191,0.19099990679204548,-1354.0,-822.546691
192,0.19199990630404573,-1230.0,-842.919372
193,0.19299990581604595,-1103.0,-855.9234
194,0.1939999053280462,-964.0,-861.327209
195,0.19499990484004642,-820.0,-859.260864
196,0.19599990435204667,-661.0,-849.347839
197,0.19699990386404692,-496.0,-831.680419
198,0.19799990337604714,-336.0,-806.896423
199,0.1989999028880474,-165.0,-774.801574
200,0.1999999024000476,1.0,-736.011474
201,0.20099990191204786,165.0,-690.960876
202,0.2019999014240481,337.0,-639.562805
203,0.20299990093604833,498.0,-582.684692
204,0.20399990044804858,660.0,-520.550476
205,0.2049998999600488,819.0,-453.572937
206,0.20599989947204905,963.0,-382.744293
207,0.2069998989840493,1103.0,-308.457092
208,0.20799989849604952,1228.0,-231.634246
209,0.20899989800804977,1355.0,-152.302536
210,0.20999989752005,1458.0,-71.787406
211,0.21099989703205024,1556.0,9.601963
212,0.2119998965440505,1632.0,90.72187
213,0.2129998960560507,1695.0,170.935775
214,0.21399989556805096,1743.0,249.538986
215,0.21499989508005118,1777.0,325.912048
216,0.21599989459205143,1806.0,399.916442
217,0.21699989410405168,1807.0,470.270629
218,0.2179998936160519,1787.0,536.107116
219,0.21899989312805215,1758.0,597.201782
220,0.21999989264005237,1712.0,652.941711
221,0.22099989215205262,1654.0,702.994628
222,0.22199989166405287,1583.0,746.994873
223,0.2229998911760531,1486.0,783.945129
224,0.22399989068805334,1389.0,814.197875
225,0.22499989020005356,1273.0,837.138
226,0.22599988971205381,1147.0,852.631103
227,0.22699988922405406,1008.0,860.399536
228,0.22799988873605428,869.0,860.829589
229,0.22899988824805453,712.0,853.388122
230,0.22999988776005476,558.0,838.618713
231,0.230999887272055,391.0,816.237792
232,0.23199988678405525,221.0,786.475891
233,0.23299988629605548,56.0,749.952087
234,0.23399988580805572,-110.0,706.954467
235,0.23499988532005595,-282.0,657.506713
236,0.2359998848320562,-444.0,602.431396
237,0.23699988434405644,-609.0,541.859802
238,0.23799988385605667,-765.0,476.516815
239,0.23899988336805691,-916.0,406.89096
240,0.23999988288005716,-1062.0,333.446411
241,0.24099988239205739,-1189.0,257.324096
242,0.24199988190405763,-1317.0,178.607894
243,0.24299988141605786,-1424.0,98.4775
244,0.2439998809280581,-1517.0,17.703622
245,0.24499988044005835,-1607.0,-63.531558
246,0.24599987995205858,-1675.0,-144.10498
247,0.24699987946405882,-1729.0,-223.349731
248,0.24799987897605905,-1768.0,-300.582244
249,0.2489998784880593,-1795.0,-375.303131
250,0.24999987800005954,-1808.0,-446.937988
251,0.25099987751205977,-1796.0,-514.391113
252,0.25199987702406,-1768.0,-577.071533
253,0.25299987653606026,-1729.0,-634.667968
254,0.25399987604806046,-1675.0,-686.68457
255,0.2549998755600607,-1608.0,-732.750366
256,0.25599987507206096,-1517.0,-771.962829
257,0.2569998745840612,-1423.0,-804.514709
258,0.25799987409606145,-1318.0,-830.188964
259,0.25899987360806165,-1189.0,-848.129516
260,0.2599998731200619,-1059.0,-858.673034
261,0.26099987263206215,-917.0,-861.589355
262,0.2619998721440624,-765.0,-856.759887
263,0.26299987165606264,-608.0,-844.321899
264,0.26399987116806284,-443.0,-824.255798
265,0.2649998706800631,-283.0,-797.192993
266,0.26599987019206334,-110.0,-762.833312
267,0.2669998697040636,55.0,-721.94165
268,0.26799986921606384,217.0,-674.994567
269,0.26899986872806403,392.0,-621.644836
270,0.2699998682400643,557.0,-562.712585
271,0.2709998677520645,713.0,-498.92694
272,0.2719998672640648,868.0,-430.580596
273,0.272999866776065,1006.0,-358.751556
274,0.2739998662880652,1147.0,-283.463989
275,0.27499986580006547,1274.0,-205.590789
276,0.2759998653120657,1390.0,-125.811248
277,0.27699986482406597,1489.0,-45.070682
278,0.2779998643360662,1582.0,36.282852
279,0.2789998638480664,1654.0,117.168708
280,0.27999986336006666,1713.0,196.960281
281,0.2809998628720669,1757.0,274.96228
282,0.28199986238406716,1788.0,350.614166
283,0.2829998618960674,1806.0,423.383453
284,0.28399986140806766,1807.0,492.56427
285,0.28499986092006785,1776.0,556.736083
286,0.2859998604320681,1743.0,616.049255
287,0.28699985994406835,1695.0,669.996765
288,0.2879998594560686,1633.0,718.146911
289,0.28899985896806885,1555.0,759.989562
290,0.28999985848006904,1457.0,794.840087
291,0.2909998579920693,1355.0,822.848083
292,0.29199985750406954,1235.0,843.455688
293,0.2929998570160698,1105.0,856.532897
294,0.29399985652807004,964.0,861.90625
295,0.29499985604007023,821.0,859.860961
296,0.2959998555520705,661.0,849.917907
297,0.29699985506407073,497.0,832.272033
298,0.297999854576071,334.0,807.358459
299,0.2989998540880712,163.0,775.140563
300,0.2999998536000714,-1.0,736.333557
301,0.30099985311207167,-164.0,691.316894
302,0.3019998526240719,-338.0,639.851074
303,0.30299985213607217,-497.0,583.008544
304,0.3039998516480724,-659.0,520.908142
305,0.3049998511600726,-820.0,453.862731
306,0.30599985067207286,-964.0,382.969604
307,0.3069998501840731,-1105.0,308.571136
308,0.30799984969607336,-1231.0,231.592575
309,0.3089998492080736,-1354.0,152.312942
310,0.3099998487200738,-1457.0,71.84729
311,0.31099984823207405,-1554.0,-9.445076
312,0.3119998477440743,-1634.0,-90.672821
313,0.31299984725607455,-1695.0,-170.889175
314,0.3139998467680748,-1743.0,-249.49472
315,0.314999846280075,-1776.0,-325.819976
316,0.31599984579207524,-1805.0,-399.778991
317,0.3169998453040755,-1807.0,-470.140045
318,0.31799984481607574,-1788.0,-536.03302
319,0.318999844328076,-1756.0,-597.031372
320,0.3199998438400762,-1712.0,-652.779785
321,0.32099984335207643,-1654.0,-702.84082
322,0.3219998428640767,-1581.0,-746.748779
323,0.32299984237607693,-1488.0,-783.81134
324,0.3239998418880772,-1390.0,-814.120788
325,0.32499984140007737,-1274.0,-837.114746
326,0.3259998409120776,-1146.0,-852.55902
327,0.32699984042407787,-1008.0,-860.331054
328,0.3279998399360781,-869.0,-860.764526
329,0.32899983944807837,-712.0,-853.326293
330,0.32999983896007856,-556.0,-838.45996
331,0.3309998384720788,-392.0,-816.136962
332,0.33199983798407906,-218.0,-786.230102
333,0.3329998374960793,-56.0,-749.718566
334,0.33399983700807956,109.0,-706.782653
335,0.33499983652007975,281.0,-657.393493
336,0.33599983603208,443.0,-602.37384
337,0.33699983554408025,609.0,-541.805175
338,0.3379998350560805,766.0,-476.414916
339,0.33899983456808075,917.0,-406.744171
340,0.33999983408008094,1062.0,-333.306976
341,0.3409998335920812,1190.0,-257.141632
342,0.34199983310408144,1319.0,-178.334548
343,0.3429998326160817,1424.0,-98.217819
344,0.34399983212808194,1516.0,-17.506929
345,0.34499983164008213,1609.0,63.81842
346,0.3459998311520824,1675.0,144.377502
347,0.34699983066408263,1730.0,223.65863
348,0.3479998301760829,1768.0,300.875701
349,0.34899982968808313,1801.0,375.881927
350,0.3499998292000833,1809.0,447.537841
351,0.3509998287120836,1806.0,515.460937
352,0.3519998282240838,1769.0,578.137878
353,0.35299982773608407,1730.0,635.730957
354,0.3539998272480843,1675.0,687.694396
355,0.3549998267600845,1608.0,733.709655
356,0.35599982627208476,1518.0,772.924194
357,0.356999825784085,1424.0,805.477966
358,0.35799982529608526,1317.0,831.054077
359,0.3589998248080855,1190.0,849.001403
360,0.3599998243200857,1060.0,859.55133
361,0.36099982383208595,917.0,862.423767
362,0.3619998233440862,765.0,857.552551
363,0.36299982285608645,610.0,845.174926
364,0.3639998223680867,443.0,825.066162
365,0.3649998218800869,281.0,797.862854
366,0.36599982139208714,109.0,763.419738
367,0.3669998209040874,-55.0,722.498779
368,0.36799982041608764,-219.0,675.423828
369,0.3689998199280879,-392.0,622.052612
370,0.3699998194400881,-559.0,563.0
371,0.37099981895208833,-712.0,499.25
372,0.3719998184640886,-868.0,430.887512
373,0.37299981797608883,-1008.0,358.943145
374,0.3739998174880891,-1148.0,283.595977
375,0.3749998170000893,-1273.0,205.766174
376,0.3759998165120895,-1390.0,125.977867
377,0.3769998160240898,-1477.0,45.828971
378,0.37799981553609,-1582.0,-35.562477
379,0.37899981504809027,-1653.0,-116.434356
380,0.37999981456009047,-1712.0,-196.212646
381,0.3809998140720907,-1756.0,-274.202026
382,0.38199981358409096,-1789.0,-349.941925
383,0.3829998130960912,-1806.0,-422.744842
384,0.38399981260809146,-1805.0,-491.857604
385,0.38499981212009166,-1776.0,-556.064697
386,0.3859998116320919,-1743.0,-615.411437
387,0.38699981114409215,-1694.0,-669.340881
388,0.3879998106560924,-1632.0,-717.473815
389,0.38899981016809265,-1555.0,-759.350097
390,0.38999980968009285,-1457.0,-794.232604
391,0.3909998091920931,-1355.0,-822.270996
392,0.39199980870409334,-1230.0,-842.65747
393,0.3929998082160936,-1104.0,-855.724609
394,0.39399980772809384,-964.0,-861.138366
395,0.39499980724009404,-820.0,-859.08142
396,0.3959998067520943,-660.0,-849.127319
397,0.39699980626409453,-498.0,-831.570922
398,0.3979998057760948,-336.0,-806.792358
399,0.39899980528809503,-163.0,-774.602722
400,0.3999998048000952,-1.0,-735.922607
401,0.4009998043120955,164.0,-690.926452
402,0.4019998038240957,336.0,-639.580139
403,0.402999803336096,498.0,-582.70111
404,0.4039998028480962,661.0,-520.516052
405,0.4049998023600964,820.0,-453.490234
406,0.40599980187209667,964.0,-382.615722
407,0.4069998013840969,1105.0,-308.234924
408,0.40799980089609716,1231.0,-231.273178
409,0.4089998004080974,1350.0,-152.209518
410,0.4099997999200976,1458.0,-71.699043
411,0.41099979943209786,1557.0,9.735913
412,0.4119997989440981,1633.0,90.899116
413,0.41299979845609835,1696.0,171.154159
414,0.4139997979680986,1743.0,249.746444
415,0.4149997974800988,1776.0,326.059112
416,0.41599979699209905,1805.0,400.006164
417,0.4169997965040993,1808.0,470.405853
418,0.41799979601609955,1789.0,536.335571
419,0.4189997955280998,1756.0,597.318786
420,0.4199997950401,1712.0,653.052856
421,0.42099979455210024,1655.0,703.150207
422,0.4219997940641005,1583.0,747.1427
423,0.42299979357610074,1489.0,784.235595
424,0.423999793088101,1389.0,814.473815
425,0.4249997926001012,1274.0,837.450134
426,0.4259997921121014,1148.0,852.9776
427,0.4269997916241017,1007.0,860.67871
428,0.4279997911361019,869.0,861.094787
429,0.4289997906481022,711.0,853.590026
430,0.42999979016010237,557.0,838.760498
431,0.4309997896721026,390.0,816.322448
432,0.43199978918410287,218.0,786.406311
433,0.4329997886961031,55.0,749.835998
434,0.43399978820810337,-110.0,706.844177
435,0.43499978772010356,-282.0,657.401977
436,0.4359997872321038,-443.0,602.381896
437,0.43699978674410406,-608.0,541.862792
438,0.4379997862561043,-767.0,476.419647
439,0.43899978576810456,-918.0,406.698669
440,0.43999978528010475,-1063.0,333.213745
441,0.440999784792105,-1190.0,257.05307
442,0.44199978430410525,-1319.0,178.250411
443,0.4429997838161055,-1425.0,98.08789
444,0.44399978332810575,-1516.0,17.383495
445,0.44499978284010594,-1608.0,-63.885684
446,0.4459997823521062,-1676.0,-144.491394
447,0.44699978186410644,-1729.0,-223.716827
448,0.4479997813761067,-1768.0,-300.930999
449,0.44899978088810694,-1797.0,-375.734436
450,0.44999978040010713,-1810.0,-447.447723
451,0.4509997799121074,-1797.0,-514.925354
452,0.45199977942410763,-1768.0,-577.579101
453,0.4529997789361079,-1728.0,-635.100158
454,0.4539997784481081,-1674.0,-687.045166
455,0.4549997779601083,-1608.0,-733.092895
456,0.45599977747210857,-1516.0,-772.238281
457,0.4569997769841088,-1424.0,-804.826354
458,0.45799977649610907,-1316.0,-830.385009
459,0.4589997760081093,-1188.0,-848.265747
460,0.4599997755201095,-1061.0,-858.902465
461,0.46099977503210976,-916.0,-861.757324
462,0.46199977454411,-766.0,-856.969482
463,0.46299977405611026,-609.0,-844.570983
464,0.4639997735681105,-443.0,-824.492431
465,0.4649997730801107,-282.0,-797.367797
466,0.46599977259211095,-110.0,-762.999389
467,0.4669997721041112,55.0,-722.099426
468,0.46799977161611145,218.0,-675.094482
469,0.4689997711281117,391.0,-621.789733
470,0.4699997706401119,558.0,-562.800231
471,0.47099977015211214,712.0,-499.060211
472,0.4719997696641124,868.0,-430.707214
473,0.47299976917611264,1008.0,-358.77185
474,0.4739997686881129,1146.0,-283.533264
475,0.47499976820011314,1274.0,-205.6566
476,0.47599976771211333,1389.0,-125.923767
477,0.4769997672241136,1488.0,-45.227573
478,0.47799976673611383,1582.0,36.133804
479,0.4789997662481141,1655.0,117.077117
480,0.4799997657601143,1713.0,196.87326
481,0.4809997652721145,1758.0,274.929595
482,0.48199976478411477,1790.0,350.683105
483,0.482999764296115,1807.0,423.498962
484,0.48399976380811527,1806.0,492.624023
485,0.4849997633201155,1775.0,556.742797
486,0.4859997628321157,1741.0,615.955688
487,0.48699976234411596,1695.0,669.907897
488,0.4879997618561162,1632.0,718.012512
489,0.48899976136811646,1555.0,759.861877
490,0.4899997608801167,1458.0,794.768798
491,0.4909997603921169,1356.0,822.830383
492,0.49199975990411715,1230.0,843.188842
493,0.4929997594161174,1104.0,856.229431
494,0.49399975892811765,962.0,861.517944
495,0.4949997584401179,820.0,859.442016
496,0.4959997579521181,661.0,849.519897
497,0.49699975746411834,496.0,831.843872
498,0.4979997569761186,336.0,807.051696
499,0.49899975648811884,163.0,774.849121
500,0.4999997560001191,1.0,736.156677
501,0.5009997555121193,-164.0,691.148864
502,0.5019997550241195,-337.0,639.741394
503,0.5029997545361198,-498.0,582.854309
504,0.50399975404812,-661.0,520.661621
505,0.5049997535601203,-819.0,453.678527
506,0.5059997530721205,-962.0,382.894592
507,0.5069997525841208,-1106.0,308.449859
508,0.5079997520961209,-1230.0,231.527374
509,0.5089997516081212,-1355.0,152.201004
510,0.5099997511201214,-1457.0,71.740951
511,0.5109997506321217,-1556.0,-9.646099
512,0.5119997501441219,-1631.0,-90.71379
513,0.5129997496561222,-1695.0,-170.9281
514,0.5139997491681224,-1744.0,-249.581695
515,0.5149997486801227,-1776.0,-325.902618
516,0.5159997481921229,-1805.0,-399.857482
517,0.5169997477041232,-1808.0,-470.264617
518,0.5179997472161233,-1788.0,-536.151367
519,0.5189997467281235,-1755.0,-597.093811
520,0.5199997462401238,-1713.0,-652.889099
521,0.520999745752124,-1654.0,-702.944641
522,0.5219997452641243,-1582.0,-746.897399
523,0.5229997447761245,-1488.0,-783.952514
524,0.5239997442881248,-1389.0,-814.204895
525,0.524999743800125,-1273.0,-837.144653
526,0.5259997433121253,-1147.0,-852.637451
527,0.5269997428241255,-1009.0,-860.455566
528,0.5279997423361257,-868.0,-860.832763
529,0.5289997418481259,-711.0,-853.341125
530,0.5299997413601262,-559.0,-838.624084
531,0.5309997408721264,-392.0,-816.292907
532,0.5319997403841267,-218.0,-786.378234
533,0.5329997398961269,-56.0,-749.859313
534,0.5339997394081272,110.0,-706.866333
535,0.5349997389201274,282.0,-657.423034
536,0.5359997384321277,443.0,-602.401855
537,0.5369997379441279,608.0,-541.881774
538,0.5379997374561281,766.0,-476.48767
539,0.5389997369681283,917.0,-406.813293
540,0.5399997364801286,1061.0,-333.422637
541,0.5409997359921288,1188.0,-257.351501
542,0.541999735504129,1318.0,-178.583923
543,0.5429997350161293,1424.0,-98.454719
544,0.5439997345281296,1518.0,-17.631982
545,0.5449997340401298,1607.0,63.599617
546,0.54599973355213,1675.0,144.169631
547,0.5469997330641303,1730.0,223.461151
548,0.5479997325761304,1769.0,300.738098
549,0.5489997320881307,1797.0,375.551208
550,0.5499997316001309,1809.0,447.223632
551,0.5509997311121312,1797.0,514.712463
552,0.5519997306241314,1769.0,577.426818
553,0.5529997301361317,1730.0,635.05548
554,0.5539997296481319,1676.0,687.102722
555,0.5549997291601322,1608.0,733.147583
556,0.5559997286721324,1518.0,772.390197
557,0.5569997281841327,1424.0,804.970703
558,0.5579997276961328,1318.0,830.622192
559,0.5589997272081331,1191.0,848.641113
560,0.5599997267201333,1061.0,859.259033
561,0.5609997262321336,916.0,862.096069
562,0.5619997257441338,767.0,857.341247
563,0.5629997252561341,608.0,844.874206
564,0.5639997247681343,444.0,824.830505
565,0.5649997242801346,282.0,797.688964
566,0.5659997237921348,110.0,763.304504
567,0.5669997233041351,-55.0,722.389282
568,0.5679997228161353,-218.0,675.369812
569,0.5689997223281354,-392.0,622.001342
570,0.5699997218401357,-558.0,563.001281
571,0.570999721352136,-712.0,499.25122
572,0.5719997208641362,-868.0,430.888671
573,0.5729997203761364,-1008.0,358.944244
574,0.5739997198881367,-1146.0,283.697021
575,0.5749997194001369,-1275.0,205.762176
576,0.5759997189121372,-1395.0,125.724067
577,0.5769997184241374,-1488.0,45.03786
578,0.5779997179361377,-1582.0,-36.314033
579,0.5789997174481378,-1654.0,-117.198333
580,0.5799997169601381,-1711.0,-196.888412
581,0.5809997164721383,-1757.0,-274.893981
582,0.5819997159841386,-1789.0,-350.599273
583,0.5829997154961388,-1808.0,-423.469299
584,0.5839997150081391,-1806.0,-492.595825
585,0.5849997145201393,-1775.0,-556.716064
586,0.5859997140321396,-1744.0,-616.080261
587,0.5869997135441398,-1694.0,-669.976257
588,0.5879997130561401,-1632.0,-718.077453
589,0.5889997125681402,-1554.0,-759.873596
590,0.5899997120801405,-1458.0,-794.779907
591,0.5909997115921407,-1355.0,-822.790893
592,0.591999711104141,-1231.0,-843.201354
593,0.5929997106161412,-1104.0,-856.241271
594,0.5939997101281415,-963.0,-861.579223
595,0.5949997096401417,-820.0,-859.500244
596,0.595999709152142,-662.0,-849.625244
597,0.5969997086641422,-499.0,-832.093994
598,0.5979997081761425,-336.0,-807.289306
599,0.5989997076881426,-164.0,-775.124816
600,0.5999997072001428,-1.0,-736.418579
601,0.6009997067121431,162.0,-691.497619
602,0.6019997062241433,336.0,-640.122741
603,0.6029997057361436,497.0,-583.266601
604,0.6039997052481438,660.0,-521.103271
605,0.6049997047601441,820.0,-454.048095
606,0.6059997042721443,963.0,-383.195678
607,0.6069997037841446,1105.0,-308.785888
608,0.6079997032961448,1230.0,-231.846588
609,0.608999702808145,1355.0,-152.504257
610,0.6099997023201452,1457.0,-72.029045
611,0.6109997018321455,1554.0,9.272409
612,0.6119997013441457,1636.0,90.608787
613,0.612999700856146,1695.0,170.828353
614,0.6139997003681462,1743.0,249.436935
615,0.6149996998801465,1778.0,325.865081
616,0.6159996993921467,1807.0,399.921813
617,0.616999698904147,1807.0,470.275726
618,0.6179996984161472,1790.0,536.261962
619,0.6189996979281474,1757.0,597.298889
620,0.6199996974401476,1711.0,652.983947
621,0.6209996969521479,1653.0,702.984741
622,0.6219996964641481,1588.0,747.235534
623,0.6229996959761483,1489.0,784.32373
624,0.6239996954881486,1390.0,814.607543
625,0.6249996950001488,1273.0,837.52716
626,0.6259996945121491,1147.0,853.000793
627,0.6269996940241493,1009.0,860.800781
628,0.6279996935361496,868.0,861.160766
629,0.6289996930481497,711.0,853.652709
630,0.62999969256015,558.0,838.870056
631,0.6309996920721502,392.0,816.52655
632,0.6319996915841505,219.0,786.650207
633,0.6329996910961507,55.0,750.067687
634,0.633999690608151,-110.0,707.064331
635,0.6349996901201512,-282.0,657.611083
636,0.6359996896321515,-443.0,602.580505
637,0.6369996891441517,-609.0,542.001464
638,0.637999688656152,-767.0,476.551391
639,0.6389996881681521,-917.0,406.873809
640,0.6399996876801524,-1062.0,333.430114
641,0.6409996871921526,-1190.0,257.258605
642,0.6419996867041529,-1318.0,178.495681
643,0.6429996862161531,-1424.0,98.370895
644,0.6439996857281534,-1518.0,17.55235
645,0.6449996852401536,-1608.0,-63.725269
646,0.6459996847521539,-1675.0,-144.289016
647,0.6469996842641541,-1730.0,-223.574569
648,0.6479996837761544,-1769.0,-300.845855
