n,t_s,x,y
0,0.0,-1.0,-517.582885
1,0.0009999997560000595,281.0,-477.653747
2,0.001999999512000119,557.0,-425.921051
3,0.0029999992680001786,819.0,-363.674987
4,0.003999999024000238,1063.0,-292.341247
5,0.004999998780000298,1274.0,-214.024185
6,0.005999998536000357,1458.0,-130.422973
7,0.006999998292000417,1609.0,-43.451824
8,0.007999998048000476,1712.0,44.320766
9,0.008999997804000535,1770.0,130.604721
10,0.009999997560000596,1811.0,214.624481
11,0.010999997316000655,1777.0,292.743255
12,0.011999997072000715,1709.0,363.556091
13,0.012999996828000775,1607.0,425.728271
14,0.013999996584000834,1458.0,477.341857
15,0.014999996340000894,1275.0,517.224792
16,0.015999996096000953,1061.0,544.413574
17,0.016999995852001012,821.0,558.242919
18,0.01799999560800107,557.0,558.180786
19,0.018999995364001133,282.0,544.371765
20,0.019999995120001193,0.0,517.153198
21,0.02099999487600125,-282.0,477.195526
22,0.02199999463200131,-557.0,425.485748
23,0.02299999438800137,-820.0,363.211456
24,0.02399999414400143,-1061.0,292.000885
25,0.024999993900001488,-1273.0,213.750839
26,0.02599999365600155,-1457.0,130.213302
27,0.02699999341200161,-1607.0,43.352638
28,0.02799999316800167,-1712.0,-44.414997
29,0.028999992924001728,-1776.0,-130.994247
30,0.029999992680001787,-1780.0,-213.444534
31,0.030999992436001846,-1777.0,-291.622314
32,0.031999992192001905,-1713.0,-362.691192
33,0.03299999194800197,-1607.0,-424.906646
34,0.033999991704002024,-1457.0,-476.511322
35,0.034999991460002086,-1274.0,-516.385742
36,0.03599999121600214,-1060.0,-543.566467
37,0.036999990972002204,-819.0,-557.338134
38,0.03799999072800227,-558.0,-557.371215
39,0.03899999048400232,-282.0,-543.602661
40,0.039999990240002385,1.0,-516.372497
41,0.04099998999600244,281.0,-476.503875
42,0.0419999897520025,557.0,-424.828674
43,0.04299998950800256,821.0,-362.537231
44,0.04399998926400262,1062.0,-291.310363
45,0.044999989020002684,1276.0,-212.944854
46,0.04599998877600274,1457.0,-129.447616
47,0.0469999885320028,1608.0,-42.575233
48,0.04799998828800286,1712.0,45.153526
49,0.04899998804400292,1776.0,131.695846
50,0.049999987800002976,1809.0,215.56105
51,0.05099998755600304,1777.0,293.632995
52,0.0519999873120031,1713.0,364.601348
53,0.05299998706800316,1608.0,426.77127
54,0.05399998682400322,1457.0,478.282714
